id_album|id_artist|name_album|type_album|popularity_album|total_tracks_album|release_date_album|duration_ms_total_album|extract_datetime
66k5Ex71uMEy9Wva7rDGQt|5he5w2lnU9x7JFhnwcekXX|two nights part ii (Lykke Li x Skrillex x Ty Dolla $ign)|single|26|1|2019-07-11|210994|2024-07-16 08:36:26.726877
1e0B33rcH0vHHumZofYV3y|5he5w2lnU9x7JFhnwcekXX|Way To Break My Heart (feat. Skrillex)|single|18|1|2019-07-11|190293|2024-07-16 08:36:26.726877
3VFOWUmQV6R5GnbbnOYyQf|5he5w2lnU9x7JFhnwcekXX|WARLORDZ (feat. Skrillex)|single|30|1|2019-06-21|198620|2024-07-16 08:36:26.726877
1Pg5Ot24fhSbQbxqV5OTZS|5he5w2lnU9x7JFhnwcekXX|Turn Off The Lights|single|40|4|2019-05-31|1001932|2024-07-16 08:36:26.726877
3gAulohHiMQfD05sACh2CU|5he5w2lnU9x7JFhnwcekXX|Due West (Skrillex Remix)|single|27|1|2019-05-24|279240|2024-07-16 08:36:26.726877
6TcKoifNw4hO5Nyl3pgwAa|5he5w2lnU9x7JFhnwcekXX|SICKO MODE (Skrillex Remix)|single|48|1|2018-11-28|304512|2024-07-16 08:36:26.726877
5Oc42yHyXbHNXD87yEwfA7|5he5w2lnU9x7JFhnwcekXX|AGEN WIDA|single|37|1|2018-10-19|199047|2024-07-16 08:36:26.726877
582DszgyCd6TSUXhBUNNZX|5he5w2lnU9x7JFhnwcekXX|The Island, Pt. 1 (Dawn) [Skrillex Remix]|single|34|1|2018-06-08|209583|2024-07-16 08:36:26.726877
5GSAljLSNWGATER2Nd3PT2|5he5w2lnU9x7JFhnwcekXX|Goh|single|10|1|2018-03-08|215613|2024-07-16 08:36:26.726877
1X4aaOIXvs6gWtQZQpln4V|5he5w2lnU9x7JFhnwcekXX|HUMBLE. (SKRILLEX REMIX)|single|59|1|2017-09-29|156800|2024-07-16 08:36:26.726877
1YtM8E5SIKawqRofTj2031|5he5w2lnU9x7JFhnwcekXX|Would You Ever (Conducta Remix)|single|9|1|2017-09-28|300401|2024-07-16 08:36:26.726877
0xORxduQL2SXbaKSVrK92y|5he5w2lnU9x7JFhnwcekXX|Would You Ever (Branchez & Charlie Klarsfeld Remix)|single|14|1|2017-09-28|231976|2024-07-16 08:36:26.726877
4KB5cOnjcPK7XJ5WBf8OCF|5he5w2lnU9x7JFhnwcekXX|Would You Ever (4B Remix)|single|17|1|2017-09-28|164776|2024-07-16 08:36:26.726877
4y2n13Voiz8QvCWzZSFhgO|5he5w2lnU9x7JFhnwcekXX|Deadbeat (feat. Skrillex)|single|21|1|2017-09-28|136615|2024-07-16 08:36:26.726877
0uDUCadlGHPcUKVtIYB3SL|5he5w2lnU9x7JFhnwcekXX|Favor|single|27|1|2017-08-08|222857|2024-07-16 08:36:26.726877
4eD8ndZc5zCAMSHpHm3Qzj|5he5w2lnU9x7JFhnwcekXX|Saint Laurent|single|22|1|2017-08-04|152727|2024-07-16 08:36:26.726877
2czvZrAe1DWj6uc4iOqtJX|5he5w2lnU9x7JFhnwcekXX|Would You Ever|single|49|1|2017-07-26|234285|2024-07-16 08:36:26.726877
07WxpBMPYpBAUYGFUgjSlB|5he5w2lnU9x7JFhnwcekXX|Waiting|single|32|1|2016-11-03|236350|2024-07-16 08:36:26.726877
2i1Cn8peco55TZk90FufIr|5he5w2lnU9x7JFhnwcekXX|Slam Dunk|single|21|1|2016-07-29|217600|2024-07-16 08:36:26.726877
4OWIDGjTkXMKEaEGJrbQqa|5he5w2lnU9x7JFhnwcekXX|Mind (feat. Kai) [Remixes]|single|28|6|2016-07-28|1387394|2024-07-16 08:36:26.726877
3W6iNTF9ajh2btsyxslpCY|5he5w2lnU9x7JFhnwcekXX|Purple Lamborghini (with Rick Ross)|single|57|1|2016-07-22|215510|2024-07-16 08:36:26.726877
2Hafm4VjOBcGBl3n09kb94|5he5w2lnU9x7JFhnwcekXX|Killa Remixes|single|25|4|2016-07-15|826063|2024-07-16 08:36:26.726877
7jeaGkMUkwTtOZyl98fxtU|5he5w2lnU9x7JFhnwcekXX|No Chill|single|24|1|2016-02-19|226320|2024-07-16 08:36:26.726877
4ZnjWNmJbuN2DKc5HLNA8b|5he5w2lnU9x7JFhnwcekXX|Where Are Ü Now Live (with Justin Bieber)|single|23|1|2016-02-16|216339|2024-07-16 08:36:26.726877
1BEHyslbcycCI7tIxdt2fU|5he5w2lnU9x7JFhnwcekXX|Working For It (Nomero Remix)|single|25|1|2016-02-12|202466|2024-07-16 08:36:26.726877
35TRsDL0Sv3Qxy17N3xd53|5he5w2lnU9x7JFhnwcekXX|Stranger (Skrillex Remix with Tennyson & White Sea)|single|27|1|2016-01-15|270000|2024-07-16 08:36:26.726877
2HVk6rHOe1VTAbClfdhbCF|5he5w2lnU9x7JFhnwcekXX|To Ü (feat. AlunaGeorge) [Remixes]|single|25|4|2015-10-23|1060777|2024-07-16 08:36:26.726877
6gjBiOAJRpIDbLPGpDWfyu|5he5w2lnU9x7JFhnwcekXX|El Chapo - Single|single|23|1|2015-10-09|219413|2024-07-16 08:36:26.726877
2BKCNIaN4YA3CI65xiITAd|5he5w2lnU9x7JFhnwcekXX|SQUAD OUT! (feat. Fatman Scoop)|single|24|1|2015-08-31|246562|2024-07-16 08:36:26.726877
1IPsLu5pwBHJhF2BE4T7GH|5he5w2lnU9x7JFhnwcekXX|Bun Up the Dance|single|26|1|2015-07-31|214066|2024-07-16 08:36:26.726877
3rOzXYxXqBUcw3u131mrjE|5he5w2lnU9x7JFhnwcekXX|Burial (feat. Pusha T, Moody Good, TrollPhace)|single|39|1|2015-07-06|226849|2024-07-16 08:36:26.726877
0hHoUwwrXL79lSEcRy82vO|5he5w2lnU9x7JFhnwcekXX|Where Are Ü Now (with Justin Bieber) [Remixes]|single|38|4|2015-06-16|903236|2024-07-16 08:36:26.726877
1d1nHq44zwUB1sUbKju0vs|5he5w2lnU9x7JFhnwcekXX|Take Ü There (feat. Kiesza) [Missy Elliott Remix]|single|13|1|2015-02-17|210000|2024-07-16 08:36:26.726877
7m2o2Seud4IsfKRntVtJvY|5he5w2lnU9x7JFhnwcekXX|Take Ü There (feat. Kiesza) [Remixes]|single|30|7|2014-12-23|1679551|2024-07-16 08:36:26.726877
608bjUkaoAAaaxubKEggGD|5he5w2lnU9x7JFhnwcekXX|Dirty Vibe (Remixes)|single|28|4|2014-12-15|992431|2024-07-16 08:36:26.726877
7jnaIUsKJTHQ89FgGU9O0x|5he5w2lnU9x7JFhnwcekXX|Ease My Mind v Ragga Bomb Remixes|single|36|4|2014-11-24|1043696|2024-07-16 08:36:26.726877
3Uqf1Ne2o0KsF6gvPxFKDl|5he5w2lnU9x7JFhnwcekXX|Take Ü There (feat. Kiesza)|single|20|1|2014-09-17|210000|2024-07-16 08:36:26.726877
0BrBRhZp5DDgIThTc1vl8n|5he5w2lnU9x7JFhnwcekXX|Recess Remixes (feat. Fatman Scoop and Michael Angelakos)|single|30|4|2014-07-07|996211|2024-07-16 08:36:26.726877
0FWs23Y7YDtgkFZRO4foVd|5he5w2lnU9x7JFhnwcekXX|Try It Out|single|35|3|2013-10-14|837783|2024-07-16 08:36:26.726877
3ipNtzV1LNGEBWu4VSsmjP|5he5w2lnU9x7JFhnwcekXX|Make It Bun Dem After Hours EP|single|53|7|2012-08-28|1676095|2024-07-16 08:36:26.726877
1umtXPcIgiCT9YYfPNLqIj|5he5w2lnU9x7JFhnwcekXX|Lick It (Kaz James Remix)|single|7|1|2012-05-22|360626|2024-07-16 08:36:26.726877
381oom8nio77eU6BuUb4UO|5he5w2lnU9x7JFhnwcekXX|Make It Bun Dem|single|56|1|2012-05-01|213696|2024-07-16 08:36:26.726877
74lKsydSUK3rNq3576uEhT|5he5w2lnU9x7JFhnwcekXX|Breakn' A Sweat (Zedd Remix)|single|35|1|2012-02-07|330576|2024-07-16 08:36:26.726877
05c34aZxQNsFQnZULrgj9V|5he5w2lnU9x7JFhnwcekXX|Lick It|single|11|4|2012-01-01|1287068|2024-07-16 08:36:26.726877
5XJ2NeBxZP3HFM8VoBQEUe|5he5w2lnU9x7JFhnwcekXX|Bangarang EP|single|64|8|2011-12-27|2225116|2024-07-16 08:36:26.726877
7ltvnXQCjQRwTlMy55XcCz|5he5w2lnU9x7JFhnwcekXX|More Monsters and Sprites EP|single|56|7|2011-06-07|1999483|2024-07-16 08:36:26.726877
1IZP97G3sGG0XSruYwxsum|5he5w2lnU9x7JFhnwcekXX|Weekends!!! (feat. Sirah)|single|29|2|2010-10-25|609313|2024-07-16 08:36:26.726877
3YcIVKVDqiVvPobsotuhgx|4tZwfgrHOc3mvqYlEYSvVi|Infinity Repeating (2013 Demo) [feat. Julian Casablancas+The Voidz]|single|40|1|2023-05-11|239213|2024-07-16 08:36:26.726877
1gDbMxDY14mf9OZzpQfON0|4tZwfgrHOc3mvqYlEYSvVi|GLBTM (Studio Outtakes)|single|31|3|2023-04-20|815842|2024-07-16 08:36:26.726877
0URgTo9T2POPAXgjqeVHVv|4tZwfgrHOc3mvqYlEYSvVi|The Writing of Fragments of Time|single|25|2|2023-03-22|776919|2024-07-16 08:36:26.726877
4IjfJlYFVmkPH5WQdFuyS8|4tZwfgrHOc3mvqYlEYSvVi|Get Lucky (Daft Punk Remix) (feat. Pharrell Williams & Nile Rodgers)|single|24|1|2013-06-26|632693|2024-07-16 08:36:26.726877
2ePFIvZKMe8zefATp9ofFA|4tZwfgrHOc3mvqYlEYSvVi|Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers]|single|72|1|2013-04-19|248413|2024-07-16 08:36:26.726877
5QXkaMax7wx3eI65FUSboS|4tZwfgrHOc3mvqYlEYSvVi|Technologic (Radio Edit)|single|22|1|2005-06-14|166586|2024-07-16 08:36:26.726877
6nwye4zd7OY5FmMKZRMiDl|4tZwfgrHOc3mvqYlEYSvVi|Robot Rock (Edit)|single|28|1|2005-04-11|187733|2024-07-16 08:36:26.726877
4KmFHj9bLSp2sWeYILTYJz|4tZwfgrHOc3mvqYlEYSvVi|Human After All (Medley)|single|9|1|2005|199880|2024-07-16 08:36:26.726877
2CvZLTWcP7LMVV4GkE67xH|4tZwfgrHOc3mvqYlEYSvVi|Something About Us (Love Theme from Interstella)|single|34|4|2003-11-14|1105518|2024-07-16 08:36:26.726877
3XiVwyHlgGP6XxTdYdDuVI|4tZwfgrHOc3mvqYlEYSvVi|Harder, Better, Faster, Stronger (Live)|single|27|2|2001-10-13|497320|2024-07-16 08:36:26.726877
1MmZZolm7iTNArajmWJ6gb|4tZwfgrHOc3mvqYlEYSvVi|Harder, Better, Faster, Stronger (Alive Radio Edit 2007)|single|36|1|2001-10-13|204560|2024-07-16 08:36:26.726877
0A88p2r8PWnWGvWjzAnUrV|4tZwfgrHOc3mvqYlEYSvVi|Harder, Better, Faster, Stronger|single|33|4|2001-10-13|1372479|2024-07-16 08:36:26.726877
3UvcQMj1oRf9D3bPz4P1Zf|4tZwfgrHOc3mvqYlEYSvVi|Digital Love|single|26|3|2001-06-08|842159|2024-07-16 08:36:26.726877
6a34lYgmrwXe9jChS9ARZd|4tZwfgrHOc3mvqYlEYSvVi|Aerodynamic|single|22|2|2001-03-28|680973|2024-07-16 08:36:26.726877
0bHuuhpKn42ktYbyTIeumE|4tZwfgrHOc3mvqYlEYSvVi|One More Time|single|46|3|2000-11-13|1035799|2024-07-16 08:36:26.726877
2Xjx9rNWxYrLeBHOIwZV9r|4tZwfgrHOc3mvqYlEYSvVi|Revolution 909|single|21|4|1998-02-16|1161892|2024-07-16 08:36:26.726877
4tzfn6ulHYqCdPHkvOWQvZ|4tZwfgrHOc3mvqYlEYSvVi|Burnin'|single|20|4|1997-09-15|1370399|2024-07-16 08:36:26.726877
4TaKGJaappn4hWMuLdwUEF|4tZwfgrHOc3mvqYlEYSvVi|Around the World|single|40|4|1997-04-11|1422332|2024-07-16 08:36:26.726877
4iPei0ERbLxTwUd888Hv5G|4tZwfgrHOc3mvqYlEYSvVi|Da Funk|single|31|3|1995|977866|2024-07-16 08:36:26.726877
59l8Nwhl8l7mmxiVv9Bzbk|6olE6TJLqED3rqDCT0FyPh|In Utero 30th Live|single|23|4|2023-09-29|947809|2024-07-16 08:36:26.726877
4bvBe5ZmDyzjr2IXhAC89x|6olE6TJLqED3rqDCT0FyPh|Smells Like Teen Spirit / In Bloom / On A Plain / Lithium / Breed|single|27|5|2021-11-10|1255279|2024-07-16 08:36:26.726877
4CQinikFcfjjSfiHZNAwkq|6olE6TJLqED3rqDCT0FyPh|In Bloom / On A Plain / Lithium / Breed|single|19|4|2021-11-05|954386|2024-07-16 08:36:26.726877
6ymAdkpotvyqpc52PH8rHZ|6olE6TJLqED3rqDCT0FyPh|On A Plain / Lithium / Breed (Live)|single|13|3|2021-10-22|699853|2024-07-16 08:36:26.726877
431UlB4LLO6ctKniV74i5g|6olE6TJLqED3rqDCT0FyPh|Lithium / Breed (Live)|single|15|2|2021-10-08|506880|2024-07-16 08:36:26.726877
1oJo5rtdYiVobz9z1ERf2m|6olE6TJLqED3rqDCT0FyPh|Breed (Live In Amsterdam, Netherlands/1991)|single|11|1|2021-09-23|219680|2024-07-16 08:36:26.726877
17CMB9dTBWrXFhlmIhmZr2|1LFGVkNRmXz8jIkyPjaGNL|Mamacita|single|31|1|2024-04-04|137333|2024-07-16 08:36:26.726877
2KDXycDLLFKsbYt57dVrc9|1LFGVkNRmXz8jIkyPjaGNL|I've Been Thinking About You|single|26|1|2024-03-07|165343|2024-07-16 08:36:26.726877
6dOpzsJ0RfyFMc4q9DE1KR|1LFGVkNRmXz8jIkyPjaGNL|Teardrops (Kid On The Block Remix)|single|25|1|2023-11-02|172000|2024-07-16 08:36:26.726877
2VQ7Ah1NWzHebFnjWYRWrP|1LFGVkNRmXz8jIkyPjaGNL|One, Two, Three - Boostereo Remix|single|14|1|2023-10-12|156521|2024-07-16 08:36:26.726877
3rF8fAdx4xl6oOlNoW5T7w|1LFGVkNRmXz8jIkyPjaGNL|Thousand Pictures|single|23|1|2023-08-31|150967|2024-07-16 08:36:26.726877
6GJ395AzVyuI9qF1LFlMfM|1LFGVkNRmXz8jIkyPjaGNL|If You Had My Love (Kav Verhouzer Remix) [Sped Up]|single|12|1|2023-08-17|129600|2024-07-16 08:36:26.726877
4AEBllfRuDI2ScrT8pXhMC|1LFGVkNRmXz8jIkyPjaGNL|There You Are|single|20|1|2023-08-03|152653|2024-07-16 08:36:26.726877
5cLVBUrgqaGzi4fVDAzufH|1LFGVkNRmXz8jIkyPjaGNL|Never C U Again|single|14|1|2023-07-06|184418|2024-07-16 08:36:26.726877
7eXVGdsDZ3JJ0eByqJUnAR|1LFGVkNRmXz8jIkyPjaGNL|Radio Love (Extended Mix)|single|0|1|2023-05-26|193125|2024-07-16 08:36:26.726877
42q9Mjx4uE49enqmAyJdqN|1LFGVkNRmXz8jIkyPjaGNL|Radio Love|single|9|1|2023-05-26|131250|2024-07-16 08:36:26.726877
22iwMEDbwcYDmTcD9MuUte|1LFGVkNRmXz8jIkyPjaGNL|Teardrops|single|23|1|2023-05-04|174480|2024-07-16 08:36:26.726877
5HNLJOemrAaKPqIFqBA3hp|1LFGVkNRmXz8jIkyPjaGNL|Take Me Home (De Hofnar Remix)|single|9|1|2022-12-08|194400|2024-07-16 08:36:26.726877
0Lxc0Ms7NHeZpIBJZPK9ws|1LFGVkNRmXz8jIkyPjaGNL|Good Times|single|17|1|2022-11-24|185658|2024-07-16 08:36:26.726877
0jKvE5MUl5aFvlq3g6twfX|1LFGVkNRmXz8jIkyPjaGNL|Echo (with AVY X)|single|6|1|2022-09-26|160645|2024-07-16 08:36:26.726877
7mW53K7iIVwFSiGfQPqRiK|1LFGVkNRmXz8jIkyPjaGNL|Another Round (RSCL Remix)|single|5|1|2022-09-22|210476|2024-07-16 08:36:26.726877
2bhoV5ny9MblFP9nL6R7iA|1LFGVkNRmXz8jIkyPjaGNL|Another Round|single|8|1|2022-07-07|172500|2024-07-16 08:36:26.726877
1cdJVscSu6W4DapkwXQSUw|1LFGVkNRmXz8jIkyPjaGNL|Blindly|single|28|1|2022-06-16|175800|2024-07-16 08:36:26.726877
1ID6wxsy5NtCFhSyJcEeS5|1LFGVkNRmXz8jIkyPjaGNL|Dance With Me|single|2|2|2022-06-10|491612|2024-07-16 08:36:26.726877
2TLB9N2UlRiwkeNUCozmls|1LFGVkNRmXz8jIkyPjaGNL|Downtown|single|16|1|2022-05-27|171250|2024-07-16 08:36:26.726877
5U09dnOIyJ4qaxP9jJ5gGK|1LFGVkNRmXz8jIkyPjaGNL|Never Leave You (Uh Oooh, Uh Oooh)|single|12|1|2022-04-14|183414|2024-07-16 08:36:26.726877
1q2gTJ7LbhhPxpbJGh630g|1LFGVkNRmXz8jIkyPjaGNL|Don't Stop|single|16|1|2022-02-17|155702|2024-07-16 08:36:26.726877
5AgSiKYN4PVoyDq12jwxxN|1LFGVkNRmXz8jIkyPjaGNL|One, Two, Three|single|8|1|2022-01-27|157440|2024-07-16 08:36:26.726877
3YNZgT5G0XevHoZ3bShMjc|1LFGVkNRmXz8jIkyPjaGNL|The Feeling|single|6|1|2021-12-17|151029|2024-07-16 08:36:26.726877
39Dit4pANZIz7j5GBZg9WD|1LFGVkNRmXz8jIkyPjaGNL|Don't Mess With My Man|single|19|1|2021-11-26|165376|2024-07-16 08:36:26.726877
5oAwxhaSu903PDpDCy3VD7|1LFGVkNRmXz8jIkyPjaGNL|All That She Wants|single|26|1|2021-10-29|161344|2024-07-16 08:36:26.726877
0sKp7yEXsbLKD7DOTpQXl9|1LFGVkNRmXz8jIkyPjaGNL|If You Had My Love (Kav Verhouzer Remix)|single|52|1|2021-09-24|158536|2024-07-16 08:36:26.726877
6XBsz1oa9FsBpvgsQEn849|1LFGVkNRmXz8jIkyPjaGNL|Whoops|single|2|1|2021-09-03|170250|2024-07-16 08:36:26.726877
250tKdHncYeThZtIShnkmL|1LFGVkNRmXz8jIkyPjaGNL|Jealousy|single|3|1|2021-07-30|181097|2024-07-16 08:36:26.726877
7CNynhyP0wUNap7vfNMNP3|1LFGVkNRmXz8jIkyPjaGNL|Sexy|single|2|1|2021-06-25|147278|2024-07-16 08:36:26.726877
6k0UB4sMR4L4SDWBLnR3QB|1LFGVkNRmXz8jIkyPjaGNL|Morning Sun|single|10|1|2021-06-11|152068|2024-07-16 08:36:26.726877
2qIUh3xFrtagkZLbKhjsIb|1LFGVkNRmXz8jIkyPjaGNL|Ego|single|3|1|2021-05-14|158945|2024-07-16 08:36:26.726877
5H9GvsudUpSPykpNR1yXrA|1LFGVkNRmXz8jIkyPjaGNL|Follow You (De Hofnar Remix)|single|5|1|2021-05-07|192792|2024-07-16 08:36:26.726877
4QLYrQJNjyLWOZmXtmGxUO|1LFGVkNRmXz8jIkyPjaGNL|If You Had My Love|single|54|1|2021-04-30|174210|2024-07-16 08:36:26.726877
0ahC9jy8YrIgFHI9ezTMil|1LFGVkNRmXz8jIkyPjaGNL|Stacey|single|2|1|2021-04-16|172250|2024-07-16 08:36:26.726877
6HwSSAXq9DctnchCKWEr92|1LFGVkNRmXz8jIkyPjaGNL|Touch Di Road|single|8|1|2021-03-26|178206|2024-07-16 08:36:26.726877
4nwWGMLHCFqRGmzVK76888|1LFGVkNRmXz8jIkyPjaGNL|Whatever I Like|single|1|1|2020-08-21|164750|2024-07-16 08:36:26.726877
2JgTWEpWaaz8fzMbRznb5s|1LFGVkNRmXz8jIkyPjaGNL|It's Over (Tom Ferry Remix)|single|1|2|2020-07-10|417560|2024-07-16 08:36:26.726877
2fQHm1jFumPqgV5eeyx7a5|1LFGVkNRmXz8jIkyPjaGNL|No One Else|single|1|1|2020-05-29|159344|2024-07-16 08:36:26.726877
1B58z7oEGbWVD89YuMWa24|1LFGVkNRmXz8jIkyPjaGNL|It's Over|single|4|1|2020-03-27|190413|2024-07-16 08:36:26.726877
64HKchLuP8cQWl7WvpfApG|1LFGVkNRmXz8jIkyPjaGNL|Wereldbol|single|2|2|2019-11-15|399556|2024-07-16 08:36:26.726877
0qMxTWS4eCRQR2RF2gMcH3|1LFGVkNRmXz8jIkyPjaGNL|Do It Again (feat. Jantine)|single|6|1|2019-08-23|174315|2024-07-16 08:36:26.726877
3qPSaHjdbJ20OJdIb313MB|1LFGVkNRmXz8jIkyPjaGNL|Liquid Cocaine|single|4|2|2019-08-09|428244|2024-07-16 08:36:26.726877
7lSpOtWY75Ozo4trGa4A8I|1LFGVkNRmXz8jIkyPjaGNL|Restart|single|1|2|2019-05-10|404000|2024-07-16 08:36:26.726877
7o15VQ8xCddtErhPVCAFLM|1LFGVkNRmXz8jIkyPjaGNL|Kings and Queens, Pt. 2|single|5|6|2018-09-28|1043106|2024-07-16 08:36:26.726877
7fvT9LatE0XSQyAOo2uYU8|1LFGVkNRmXz8jIkyPjaGNL|Wasted|single|0|1|2018-09-27|184391|2024-07-16 08:36:26.726877
79fTRk1c62wRvtFdWeHlze|1LFGVkNRmXz8jIkyPjaGNL|Goin' Down|single|10|1|2018-04-27|175538|2024-07-16 08:36:26.726877
7bJHCCF2CPBcQTmO0K3aFL|1LFGVkNRmXz8jIkyPjaGNL|Moving On|single|15|1|2018-02-16|179584|2024-07-16 08:36:26.726877
4uGPkv2sUiD8a1N5BsROwx|1LFGVkNRmXz8jIkyPjaGNL|Moments (Remixes - EP2)|single|12|4|2018-01-12|710624|2024-07-16 08:36:26.726877
561FIUmXx15cfYQ5w5DgVT|1LFGVkNRmXz8jIkyPjaGNL|Kings and Queens|single|3|6|2017-12-15|1090201|2024-07-16 08:36:26.726877
4NApbLr4WYnX5nBKYeCbLC|1LFGVkNRmXz8jIkyPjaGNL|In Too Deep|single|13|3|2017-12-12|555608|2024-07-16 08:36:26.726877
2QFnCCH82thMb0gDXLD519|1LFGVkNRmXz8jIkyPjaGNL|Outrun|single|15|1|2017-10-13|180277|2024-07-16 08:36:26.726877
6vilAwSZFnLsMj9Y3eAJIV|1LFGVkNRmXz8jIkyPjaGNL|Breakup Song|single|11|1|2017-09-15|180157|2024-07-16 08:36:26.726877
6IX74CC9LWZrvqfqoiQKx8|1LFGVkNRmXz8jIkyPjaGNL|Little Love (Redondo Remix)|single|0|2|2017-08-31|469734|2024-07-16 08:36:26.726877
3lUI69S1h8z9kNc5MnDdm4|1LFGVkNRmXz8jIkyPjaGNL|Little Love|single|20|1|2017-08-18|209898|2024-07-16 08:36:26.726877
0okd52bTgIkWRZ09baCkcS|1LFGVkNRmXz8jIkyPjaGNL|Kings and Queens|single|4|1|2017-07-21|154451|2024-07-16 08:36:26.726877
1sX26NzzXh0plRdy25eEJv|1LFGVkNRmXz8jIkyPjaGNL|Superstar|single|17|4|2017-05-19|791218|2024-07-16 08:36:26.726877
0haUt6qL1YBChTK4KHGB5g|1LFGVkNRmXz8jIkyPjaGNL|Fireburn|single|19|1|2017-04-28|234146|2024-07-16 08:36:26.726877
1noywjuvCkjVw3Kg80HaSP|1LFGVkNRmXz8jIkyPjaGNL|Your Skin (De Hofnar Remix)|single|6|1|2017-04-21|188901|2024-07-16 08:36:26.726877
4ZVFQfE01SoTYUvFolK2Jt|1LFGVkNRmXz8jIkyPjaGNL|Superstar|single|13|1|2017-04-07|157073|2024-07-16 08:36:26.726877
1XfnzEmaWoKPE7IWyJMPoV|1LFGVkNRmXz8jIkyPjaGNL|Falling In Love (De Hofnar Remix)|single|13|1|2017-02-14|180468|2024-07-16 08:36:26.726877
5WFXnsaOqoXSCcdSZ8681I|1LFGVkNRmXz8jIkyPjaGNL|Mystery Repeats (De Hofnar Remix)|single|29|1|2016-06-03|194419|2024-07-16 08:36:26.726877
6aPKVzEaUD6FUkdce5qRPx|1LFGVkNRmXz8jIkyPjaGNL|Forget Who We Are|single|15|2|2016-04-04|479760|2024-07-16 08:36:26.726877
0I9m4hIeWxluXgaD5H0SKZ|1LFGVkNRmXz8jIkyPjaGNL|Back In The Day|single|38|2|2015-11-13|513000|2024-07-16 08:36:26.726877
5UOURr9yKL7bgJhrotZwbd|1LFGVkNRmXz8jIkyPjaGNL|Lethal Industry (De Hofnar & The Techtives Remix)|single|8|1|2015-06-08|338709|2024-07-16 08:36:26.726877
4r99EJld6bCnb4bfQBVX0z|1LFGVkNRmXz8jIkyPjaGNL|Crazy Love (Original Mix)|single|7|1|2015-01-01|318680|2024-07-16 08:36:26.726877
3JfhyaYHA1yfhjm72ttN5V|1LFGVkNRmXz8jIkyPjaGNL|Bloesem|single|22|1|2014-08-04|333923|2024-07-16 08:36:26.726877
0u8v6tjFwtiVkbt0MwqfrN|1LFGVkNRmXz8jIkyPjaGNL|Oxas|single|44|1|2013-09-13|301174|2024-07-16 08:36:26.726877
1ZA146RN2Cu9HCpDk8PpQK|1LFGVkNRmXz8jIkyPjaGNL|Zonnestraal|single|45|3|2013|988238|2024-07-16 08:36:26.726877
28DpATUm863aldgGwPIkQt|1moxjboGR7GNWYIMWsRjgG|Mermaids|single|38|1|2023-04-21|275319|2024-07-16 08:36:26.726877
2g9A59r1lqhUp29wxLY3Nk|1moxjboGR7GNWYIMWsRjgG|Just A Girl (From The Original Series “Yellowjackets”)|single|41|1|2023-03-09|274829|2024-07-16 08:36:26.726877
2x9KxA4G0o6qePmduWIoWh|1moxjboGR7GNWYIMWsRjgG|Morning Elvis (Live At Denver Ball Arena)|single|34|1|2022-12-09|255651|2024-07-16 08:36:26.726877
2Gcppu1zVf0W5KvcjJxVQB|1moxjboGR7GNWYIMWsRjgG|Heaven Is Here (IDLES Remix)|single|22|1|2022-10-21|248107|2024-07-16 08:36:26.726877
2w7hx8bI5HpuEve5jA6l4t|1moxjboGR7GNWYIMWsRjgG|Dance Fever (Poem Versions)|single|14|3|2022-08-31|593489|2024-07-16 08:36:26.726877
1A3PKoQipHwu0zBDaOrTjs|1moxjboGR7GNWYIMWsRjgG|Free (The Blessed Madonna Remix)|single|27|1|2022-05-27|263772|2024-07-16 08:36:26.726877
1P2IeydghXZHVulSJLtReQ|1moxjboGR7GNWYIMWsRjgG|Free|single|36|1|2022-04-20|234857|2024-07-16 08:36:26.726877
7MMKSqLZsScjyX29FNqDou|1moxjboGR7GNWYIMWsRjgG|My Love (MEDUZA Remix)|single|32|1|2022-04-14|211200|2024-07-16 08:36:26.726877
5dd31rqNnOvoVDvSt5ajdG|1moxjboGR7GNWYIMWsRjgG|My Love (Dave Glass Animals Remix)|single|36|1|2022-04-01|210757|2024-07-16 08:36:26.726877
2vVVdpXVsEKwChwFpuTWqZ|1moxjboGR7GNWYIMWsRjgG|My Love|single|43|2|2022-03-10|408919|2024-07-16 08:36:26.726877
0hXSbYZ7JjhagNJ5kKiELq|1moxjboGR7GNWYIMWsRjgG|Heaven Is Here|single|28|1|2022-03-07|111283|2024-07-16 08:36:26.726877
1kGXtKuYw5WuWUsMKKsTOE|1moxjboGR7GNWYIMWsRjgG|King|single|44|1|2022-02-23|280130|2024-07-16 08:36:26.726877
6Aq25x5FMLzkgn5qXdLp5N|1moxjboGR7GNWYIMWsRjgG|Light Of Love|single|37|1|2020-04-17|240720|2024-07-16 08:36:26.726877
5LZOlK8ktgEVoX2DlKsm4S|1moxjboGR7GNWYIMWsRjgG|My Best Dress (Demo)|single|19|1|2019-07-03|154586|2024-07-16 08:36:26.726877
3SMsERyUtIWbft2Mivs4Ny|1moxjboGR7GNWYIMWsRjgG|Donkey Kosh (Demo)|single|17|1|2019-07-02|176600|2024-07-16 08:36:26.726877
1R6GYgEbpObUZC2btPQlqB|1moxjboGR7GNWYIMWsRjgG|Jenny of Oldstones (Game of Thrones)|single|46|1|2019-04-22|188638|2024-07-16 08:36:26.726877
