id_album|id_artist|name_album|type_album|popularity_album|total_tracks_album|release_date_album|duration_ms_total_album|duration_seconds_total_album|duration_minutes_total_album|transform_datetime
10c4dLSQaTsSkmXLNBZGuK|2R21vXR83lH98kGeO99Y66|PARA SIEMPRE|single|47|1|2023-08-31|208587|208.587|3.47645|2024-07-16 08:36:53.146831
3UmFOFNVmfzGI6NKJkUImG|2R21vXR83lH98kGeO99Y66|Podemos Repetirlo (Remix)|single|46|1|2023-08-17|280868|280.868|4.681133333333333|2024-07-16 08:36:53.146831
6XCBKPAIVzJej4qkhHYJd6|2R21vXR83lH98kGeO99Y66|PACTO (Remix) [feat. Bryant Myers & Dei V]|single|60|1|2023-07-28|346000|346.0|5.766666666666667|2024-07-16 08:36:53.146831
2IHFaeOioSGMuyxjWMXdQ9|2R21vXR83lH98kGeO99Y66|Baby|single|46|1|2023-07-13|232124|232.124|3.868733333333333|2024-07-16 08:36:53.146831
3uLTfgBjBQ9FkF35ymD43j|2R21vXR83lH98kGeO99Y66|Milloneta|single|46|1|2023-07-03|146653|146.653|2.4442166666666667|2024-07-16 08:36:53.146831
6hh8lSmAAVS9ELXPkqeutc|2R21vXR83lH98kGeO99Y66|Mejor Que Yo|single|54|1|2023-05-04|242696|242.696|4.044933333333334|2024-07-16 08:36:53.146831
1O9NM8bAvDQwD5ZZDmoStC|2R21vXR83lH98kGeO99Y66|MI EXXX|single|46|1|2023-04-20|194470|194.47|3.2411666666666665|2024-07-16 08:36:53.146831
3tQugDvLsNa3RDu7bfRu6Y|2R21vXR83lH98kGeO99Y66|Triste Verano|single|56|1|2023-04-14|212375|212.375|3.5395833333333333|2024-07-16 08:36:53.146831
1BZibC0fiDXBFq0lrP82Yy|2R21vXR83lH98kGeO99Y66|Diablo, Qué Chimba|single|46|1|2023-03-23|231388|231.388|3.8564666666666665|2024-07-16 08:36:53.146831
7goOJ9hkBfNyuESHKmtGWu|2R21vXR83lH98kGeO99Y66|Mas Rica Que Ayer|single|63|1|2023-03-02|199148|199.148|3.3191333333333333|2024-07-16 08:36:53.146831
72qQWFH7ABnGnn3y7npnpA|2R21vXR83lH98kGeO99Y66|Drippin|single|37|1|2023-02-16|218400|218.4|3.64|2024-07-16 08:36:53.146831
69zSvjnmHuazeKYQVMI2EV|2R21vXR83lH98kGeO99Y66|Wakanda|single|21|1|2022-12-08|210535|210.535|3.5089166666666665|2024-07-16 08:36:53.146831
6E0nfaW6m6ZEQSPatrrhyJ|2R21vXR83lH98kGeO99Y66|Vibra|single|27|1|2022-12-08|153642|153.642|2.5607|2024-07-16 08:36:53.146831
5bJKhjJiKyvlfbTBOQmHbk|2R21vXR83lH98kGeO99Y66|Sufro|single|23|1|2022-12-08|276835|276.835|4.613916666666666|2024-07-16 08:36:53.146831
641uM32i8n2CBNz8DfyQ4j|2R21vXR83lH98kGeO99Y66|Mientes|single|26|1|2022-12-08|212184|212.184|3.5364|2024-07-16 08:36:53.146831
3DCJHfF1FN3l5n1yqKz20A|2R21vXR83lH98kGeO99Y66|Del Kilo|single|25|1|2022-12-08|226165|226.165|3.769416666666667|2024-07-16 08:36:53.146831
4ECtqQpNB6DiLDnXQZTt5I|2R21vXR83lH98kGeO99Y66|Airbnb|single|16|1|2022-12-08|254137|254.137|4.235616666666667|2024-07-16 08:36:53.146831
5328SfYrovNIY4p2U4xomB|2R21vXR83lH98kGeO99Y66|1ro|single|24|1|2022-12-08|208320|208.32|3.472|2024-07-16 08:36:53.146831
6n2J9L1y2MKEwF6WDWmGVa|2R21vXR83lH98kGeO99Y66|La Máquina|single|21|1|2022-12-02|296906|296.906|4.948433333333333|2024-07-16 08:36:53.146831
4hbG4DAg7wlYF6cvmYv9Hb|2R21vXR83lH98kGeO99Y66|Hoodie|single|36|1|2022-12-01|250887|250.887|4.18145|2024-07-16 08:36:53.146831
0qoyE1dUs4lVj1g0QMV4KH|2R21vXR83lH98kGeO99Y66|Si Yo Me Muero|single|40|1|2022-11-23|201386|201.386|3.3564333333333334|2024-07-16 08:36:53.146831
2RJAcu8uijv37MxAWMh2gM|2R21vXR83lH98kGeO99Y66|Presidentes Muertos|single|47|1|2022-11-17|317307|317.307|5.28845|2024-07-16 08:36:53.146831
1JviwowNAeoLx0kQJ2A2h4|2R21vXR83lH98kGeO99Y66|MUEVELO|single|41|1|2022-11-09|254237|254.237|4.237283333333333|2024-07-16 08:36:53.146831
6uE584km2jae91nY5N9yE4|2R21vXR83lH98kGeO99Y66|DURO|single|49|1|2022-11-04|218320|218.32|3.6386666666666665|2024-07-16 08:36:53.146831
6RDNuiTLjCUCcGq1nR1aQT|2R21vXR83lH98kGeO99Y66|Diamantes En Mis Dientes|single|41|1|2022-11-01|344602|344.602|5.743366666666667|2024-07-16 08:36:53.146831
66dX9XaTPTYeTg3w7mHV5i|2R21vXR83lH98kGeO99Y66|EL NENE|single|45|1|2022-10-28|179999|179.999|2.9999833333333332|2024-07-16 08:36:53.146831
7KfcmAvUwDPc3bUYLFje76|2R21vXR83lH98kGeO99Y66|La 2blea|single|45|1|2022-09-30|325562|325.562|5.426033333333334|2024-07-16 08:36:53.146831
5aw4wm2nZtKrilz0CcTeD8|2R21vXR83lH98kGeO99Y66|Brother|single|53|1|2022-09-14|209578|209.578|3.4929666666666668|2024-07-16 08:36:53.146831
1BiWw1GQjHsvqG4SZPYjaV|2R21vXR83lH98kGeO99Y66|Nosotros|single|46|1|2022-09-08|262722|262.722|4.3787|2024-07-16 08:36:53.146831
3Hp4KQN2Oib1HM5MO3Q69s|2R21vXR83lH98kGeO99Y66|Mercedes Tintia|single|46|1|2022-08-25|195348|195.348|3.2558|2024-07-16 08:36:53.146831
3QySYdsvCpB84Tvzkj24Ta|2R21vXR83lH98kGeO99Y66|Delincuente|single|64|1|2022-08-19|226490|226.49|3.7748333333333335|2024-07-16 08:36:53.146831
2QSruqPqOwNMatpfOPmgEd|2R21vXR83lH98kGeO99Y66|Malo|single|40|1|2022-07-14|255363|255.363|4.25605|2024-07-16 08:36:53.146831
4q4kJrDt0OcTP2of4YUuHR|2R21vXR83lH98kGeO99Y66|¿Qué Nos Pasó?|single|64|1|2022-05-26|245738|245.738|4.095633333333334|2024-07-16 08:36:53.146831
0WEtvlRZhn9bZLHbjCLSv2|2R21vXR83lH98kGeO99Y66|La Llevo Al Cielo (Ft. Ñengo Flow)|single|63|1|2022-05-20|254920|254.92|4.248666666666667|2024-07-16 08:36:53.146831
6SAO7sX4PVuHgFC0nV3FPu|2R21vXR83lH98kGeO99Y66|Si Tu Me Busca|single|45|1|2022-04-01|272053|272.053|4.534216666666667|2024-07-16 08:36:53.146831
2l929YaQMj0eFvPMMB4xyq|2R21vXR83lH98kGeO99Y66|Súbelo|single|53|1|2021-11-18|239797|239.797|3.9966166666666667|2024-07-16 08:36:53.146831
00Ts4S6rOgvh41hUjrrA4T|2R21vXR83lH98kGeO99Y66|Leyenda|single|40|1|2021-11-11|220341|220.341|3.67235|2024-07-16 08:36:53.146831
7fO4j6lmWPZAbAgi7ukz8c|2R21vXR83lH98kGeO99Y66|Anuel AA: Bzrp Music Sessions, Vol. 46|single|51|1|2021-11-03|201507|201.507|3.35845|2024-07-16 08:36:53.146831
45dcycgr7aPRo5boag4A6h|2R21vXR83lH98kGeO99Y66|Dictadura|single|40|1|2021-10-28|208007|208.007|3.4667833333333333|2024-07-16 08:36:53.146831
3Gm8aqvpx1A3zLRsLyzoDy|2R21vXR83lH98kGeO99Y66|Ley Seca|single|31|1|2021-09-03|263666|263.666|4.394433333333334|2024-07-16 08:36:53.146831
0iLhDl4hlkoBXLtsfhUg56|2R21vXR83lH98kGeO99Y66|23 Preguntas|single|63|1|2021-08-23|251221|251.221|4.187016666666667|2024-07-16 08:36:53.146831
4PIRLjzQkVZNsb2ZEeIwPQ|2R21vXR83lH98kGeO99Y66|Los De Siempre|single|40|1|2021-08-06|205733|205.733|3.4288833333333333|2024-07-16 08:36:53.146831
1jBESH0DEFN7z8WH8B0B5c|2R21vXR83lH98kGeO99Y66|Fiel (Remix)|single|55|1|2021-06-15|349546|349.546|5.8257666666666665|2024-07-16 08:36:53.146831
4NM6c7Q88osAJ4KoDQUvpo|2R21vXR83lH98kGeO99Y66|Whoopty (Latin Mix) [feat. Anuel AA and Ozuna]|single|38|1|2021-03-26|213060|213.06|3.551|2024-07-16 08:36:53.146831
4ipeZHF3UKl2AKFqDhBCXR|2R21vXR83lH98kGeO99Y66|LOCATION|single|47|1|2021-02-12|265240|265.24|4.4206666666666665|2024-07-16 08:36:53.146831
22NziE0vDWeJkJndeZcz0F|2R21vXR83lH98kGeO99Y66|Lemonade (feat. Don Toliver & NAV) [Latin Remix]|single|36|1|2020-11-20|278453|278.453|4.640883333333333|2024-07-16 08:36:53.146831
4UgYvPP8XhEXbr8ZpZI6em|2R21vXR83lH98kGeO99Y66|Diosa (Remix)|single|49|1|2020-10-28|259242|259.242|4.3207|2024-07-16 08:36:53.146831
56vYUqyoaBCrokFauIuXIk|2R21vXR83lH98kGeO99Y66|Reloj|single|53|1|2020-10-22|231594|231.594|3.8599|2024-07-16 08:36:53.146831
5jXqdHiwhu2Ae2r0zRiL6D|2R21vXR83lH98kGeO99Y66|Don Don (Remix)|single|30|1|2020-10-21|255306|255.306|4.2551|2024-07-16 08:36:53.146831
5xBO97P4jYEn69VzV06503|2R21vXR83lH98kGeO99Y66|Don Don|single|47|1|2020-09-11|275893|275.893|4.598216666666667|2024-07-16 08:36:53.146831
3koUqB0kRxXb0CsiKdDiqV|2R21vXR83lH98kGeO99Y66|Reggaetonera (Clean Version)|single|21|1|2020-05-28|213000|213.0|3.55|2024-07-16 08:36:53.146831
0xdDqRRxGAhAXIrxRwftg4|2R21vXR83lH98kGeO99Y66|Fútbol & Rumba (feat. Enrique Iglesias)|single|27|1|2020-05-28|221428|221.428|3.6904666666666666|2024-07-16 08:36:53.146831
26sqYaO6dZTX9xL4b6b68q|2R21vXR83lH98kGeO99Y66|Sur y Norte|single|48|1|2020-05-14|215172|215.172|3.5862|2024-07-16 08:36:53.146831
1hUWE99C1h8yBHZT8KxP4V|2R21vXR83lH98kGeO99Y66|La Bebe (Remix)|single|44|1|2020-05-14|374545|374.545|6.242416666666666|2024-07-16 08:36:53.146831
2p5hAyL8biLub41xxE3nzw|2R21vXR83lH98kGeO99Y66|Conversacion Con Dios|single|48|1|2020-05-13|259583|259.583|4.326383333333333|2024-07-16 08:36:53.146831
5emzM1P5GGeroiivNQgCq4|2R21vXR83lH98kGeO99Y66|La Jeepeta (Remix)|single|61|1|2020-04-24|345240|345.24|5.754|2024-07-16 08:36:53.146831
6CIl8JVpG9cauD15QZtGhu|2R21vXR83lH98kGeO99Y66|Illuminati|single|34|1|2020-04-24|224329|224.329|3.7388166666666667|2024-07-16 08:36:53.146831
01l09UFFOWy3gOGQuETlYx|2R21vXR83lH98kGeO99Y66|No Me Ame|single|45|1|2020-04-17|180000|180.0|3.0|2024-07-16 08:36:53.146831
4J8ZqzL9bOmjkcmxVqqouk|2R21vXR83lH98kGeO99Y66|Sola & Vacía|single|43|1|2020-04-16|182675|182.675|3.044583333333333|2024-07-16 08:36:53.146831
6Gh5R4vcLYok8Lv4FGv8UP|2R21vXR83lH98kGeO99Y66|3 de Abril|single|50|1|2020-04-03|224285|224.285|3.7380833333333334|2024-07-16 08:36:53.146831
4c7J8cbXIdLAiTX7PFYdDi|2R21vXR83lH98kGeO99Y66|Follow|single|55|1|2020-04-01|203093|203.093|3.3848833333333332|2024-07-16 08:36:53.146831
2kcKdEULKToIB701VWtOPr|2R21vXR83lH98kGeO99Y66|Fantasias (Remix) [feat. Farruko & Lunay]|single|51|1|2020-03-06|267241|267.241|4.454016666666667|2024-07-16 08:36:53.146831
30FZign4ARPElEZ23nU0ns|2R21vXR83lH98kGeO99Y66|Keii|single|56|1|2020-02-07|210000|210.0|3.5|2024-07-16 08:36:53.146831
3vPqyLRu9Toh0IJ1kAYkSx|2R21vXR83lH98kGeO99Y66|Medusa|single|28|1|2020-02-05|304920|304.92|5.082|2024-07-16 08:36:53.146831
4IcQ1ni07PmlOenqwf6MgG|2R21vXR83lH98kGeO99Y66|Me Gusta|single|58|1|2020-01-13|190570|190.57|3.1761666666666666|2024-07-16 08:36:53.146831
0vljUbRghDoY6nKUC48aL2|2R21vXR83lH98kGeO99Y66|Gan-Ga (Remix)|single|26|1|2019-11-26|192687|192.687|3.21145|2024-07-16 08:36:53.146831
18gdcJyZklZ0iuvVTc5QRj|2R21vXR83lH98kGeO99Y66|Gan-Ga (Remix)|single|51|1|2019-11-15|193363|193.363|3.2227166666666665|2024-07-16 08:36:53.146831
0E74lJz7EpijEP2YDHGDYh|2R21vXR83lH98kGeO99Y66|YES|single|38|1|2019-09-06|206186|206.186|3.4364333333333335|2024-07-16 08:36:53.146831
7nqA49hzXJWPH4cnM8nk6x|2R21vXR83lH98kGeO99Y66|Adicto (with Anuel AA & Ozuna)|single|66|1|2019-08-22|270740|270.74|4.512333333333333|2024-07-16 08:36:53.146831
3hiJmThCss4ugTPzvgUnT1|2R21vXR83lH98kGeO99Y66|Otro Trago (Remix)|single|60|1|2019-07-26|287773|287.773|4.796216666666667|2024-07-16 08:36:53.146831
1PTTAq0OxggVgqP5WTYWDh|2R21vXR83lH98kGeO99Y66|China|single|65|1|2019-07-19|301714|301.714|5.028566666666666|2024-07-16 08:36:53.146831
2pPWcgEOlrdKw2JVcjNutY|2R21vXR83lH98kGeO99Y66|Cambio|single|47|1|2019-06-25|370491|370.491|6.17485|2024-07-16 08:36:53.146831
0ni6ZcwciXwAkoqIlnPjAL|2R21vXR83lH98kGeO99Y66|LHNA (with Anuel AA)|single|38|1|2019-06-21|200000|200.0|3.3333333333333335|2024-07-16 08:36:53.146831
0Zd0IXMziasEGSDrWXRk33|2R21vXR83lH98kGeO99Y66|GET MONEY|single|34|1|2019-05-31|221327|221.327|3.6887833333333333|2024-07-16 08:36:53.146831
1mp0CiX238K8ikVe38GLa1|2R21vXR83lH98kGeO99Y66|Por Ley|single|37|1|2019-05-24|198315|198.315|3.30525|2024-07-16 08:36:53.146831
7wGdslyqdVvqMV3nPAL6uN|2R21vXR83lH98kGeO99Y66|Guayo|single|47|1|2019-05-17|222301|222.301|3.705016666666667|2024-07-16 08:36:53.146831
2D7VGl437ipTJnMQg0bs99|2R21vXR83lH98kGeO99Y66|Ven y Hazlo Tú (feat. Arcángel)|single|41|1|2019-05-16|262500|262.5|4.375|2024-07-16 08:36:53.146831
5hwGqi428VUXq9w1Lg8rIP|2R21vXR83lH98kGeO99Y66|No Te Veo|single|45|1|2019-04-30|252440|252.44|4.207333333333334|2024-07-16 08:36:53.146831
76XsfdI0kGODDdhHAJKZi3|2R21vXR83lH98kGeO99Y66|Verte Ir|single|60|1|2019-03-28|267500|267.5|4.458333333333333|2024-07-16 08:36:53.146831
1IFkjNiY9wkcbcQZFkFWWs|2R21vXR83lH98kGeO99Y66|Fulete|single|40|1|2019-03-02|226263|226.263|3.77105|2024-07-16 08:36:53.146831
4wyMa52v9YrNx0UgGyC35y|2R21vXR83lH98kGeO99Y66|Controla|single|42|1|2019-02-15|208000|208.0|3.466666666666667|2024-07-16 08:36:53.146831
3C7cfo9Ycj8NjBUv3DHk2f|2R21vXR83lH98kGeO99Y66|Como Soy II|single|37|1|2019-02-11|341069|341.069|5.6844833333333336|2024-07-16 08:36:53.146831
6owzcG80ifZRDApCpzJYK1|2R21vXR83lH98kGeO99Y66|Secreto|single|62|1|2019-01-15|258799|258.799|4.313316666666666|2024-07-16 08:36:53.146831
1d5VpmiFMNrW9iYq3HCrfA|2R21vXR83lH98kGeO99Y66|Te Boté (RHLM)|single|38|1|2019-01-01|147408|147.408|2.4568|2024-07-16 08:36:53.146831
0BHJUkAssGw7W8rQOb6axU|2R21vXR83lH98kGeO99Y66|Nanana|single|42|1|2018-12-26|237209|237.209|3.9534833333333332|2024-07-16 08:36:53.146831
464FQ8gr0oKlQ1a0TCK4Yj|2R21vXR83lH98kGeO99Y66|Amanece|single|73|1|2018-12-14|190004|190.004|3.166733333333333|2024-07-16 08:36:53.146831
2aiXLBCDJHmJsakKO2qw2g|2R21vXR83lH98kGeO99Y66|A Solas (Remix)|single|42|1|2018-12-07|273198|273.198|4.5533|2024-07-16 08:36:53.146831
7Eeyj4vopzd7c1aAhwXFGU|2R21vXR83lH98kGeO99Y66|Adictiva|single|58|1|2018-11-09|207853|207.853|3.4642166666666667|2024-07-16 08:36:53.146831
58NQUIHQRJnXyBUeGtG8KG|2R21vXR83lH98kGeO99Y66|Ella Quiere Beber (Remix)|single|67|1|2018-11-02|219357|219.357|3.65595|2024-07-16 08:36:53.146831
4TQNItbDJtKdFupTAMiMLz|2R21vXR83lH98kGeO99Y66|Que Sería|single|40|1|2018-10-12|236821|236.821|3.947016666666667|2024-07-16 08:36:53.146831
0mkO0ypZ7b7G2iBKoRiTPp|2R21vXR83lH98kGeO99Y66|Con Silenciador|single|29|1|2018-10-05|174827|174.827|2.9137833333333334|2024-07-16 08:36:53.146831
0WmqKVGQgIYleOI8gtWP1w|2R21vXR83lH98kGeO99Y66|Culpables|single|58|1|2018-09-14|226626|226.626|3.7771|2024-07-16 08:36:53.146831
2yfbawGIIVrP491lqNQG1y|2R21vXR83lH98kGeO99Y66|Armao 100pre Andamos|single|49|1|2018-05-04|188580|188.58|3.143|2024-07-16 08:36:53.146831
0ya3ThlfZINmJTfXSGX9U1|2R21vXR83lH98kGeO99Y66|Las Babys Me Llaman|single|48|1|2018-04-09|249600|249.6|4.16|2024-07-16 08:36:53.146831
0c9koJTBXsAWJYbGxSzmPM|2R21vXR83lH98kGeO99Y66|Rojo|single|43|1|2017-12-29|220360|220.36|3.6726666666666667|2024-07-16 08:36:53.146831
6zAWX7uDauS1MnvUKfoNgw|2R21vXR83lH98kGeO99Y66|Armao 100pre Andamos (Remix)|single|46|1|2017-09-03|335741|335.741|5.595683333333334|2024-07-16 08:36:53.146831
1RdPNJjLXGZkHEUjROUoM0|2R21vXR83lH98kGeO99Y66|23|single|49|1|2017-07-11|265749|265.749|4.42915|2024-07-16 08:36:53.146831
3kFwFen6Y1PiXkTobDAOE5|2R21vXR83lH98kGeO99Y66|Si Tu Quiere (feat. Pusho)|single|48|1|2017-06-16|273581|273.581|4.559683333333333|2024-07-16 08:36:53.146831
4cNdhNvSAp5DFX3DA28KOV|2R21vXR83lH98kGeO99Y66|Ayer 2 (feat. Dj Nelson, J Balvin, Nicky Jam, Cosculluela)|single|56|1|2017-06-16|342013|342.013|5.700216666666667|2024-07-16 08:36:53.146831
0f9od0mbEvgt1QZJPHiNV0|2R21vXR83lH98kGeO99Y66|Seduceme|single|49|1|2017-05-26|189414|189.414|3.1569|2024-07-16 08:36:53.146831
4FwxFz8RF20bmbgza3HLEb|2R21vXR83lH98kGeO99Y66|Maliante Hp|single|30|1|2017-05-16|371163|371.163|6.18605|2024-07-16 08:36:53.146831
7hlRNdjFs9DEPTrHhzFwYu|2R21vXR83lH98kGeO99Y66|47 (Remix)|single|60|1|2017-03-31|517599|517.599|8.62665|2024-07-16 08:36:53.146831
6363WENHFObwO3HSkoXZZn|2R21vXR83lH98kGeO99Y66|Ceniza En Cenicero|single|49|1|2017-02-14|194042|194.042|3.2340333333333335|2024-07-16 08:36:53.146831
6BzArfrtuAJZkNb0kbgA4E|2R21vXR83lH98kGeO99Y66|Cristiniando|single|41|1|2017-02-04|256744|256.744|4.279066666666667|2024-07-16 08:36:53.146831
37p2KlKnWGYKUTwWWzDWAb|2R21vXR83lH98kGeO99Y66|No Forcen|single|49|1|2017-01-01|199942|199.942|3.3323666666666667|2024-07-16 08:36:53.146831
44ahDau9hFZv3OJoi6A4O5|2R21vXR83lH98kGeO99Y66|No Soy Romantico|single|44|1|2016-12-19|230074|230.074|3.8345666666666665|2024-07-16 08:36:53.146831
2ucmNNr2Y9ZI7fP4oAMdIj|2R21vXR83lH98kGeO99Y66|Sola (Remix)|single|66|1|2016-12-01|307910|307.91|5.131833333333334|2024-07-16 08:36:53.146831
22cKRyNqp6SOySriSHqnQH|2R21vXR83lH98kGeO99Y66|47|single|46|1|2016-11-25|253800|253.8|4.23|2024-07-16 08:36:53.146831
7isyUETYTObObGfp5TJxy0|2R21vXR83lH98kGeO99Y66|Nacimos Pa Morir (feat. Jory Boy)|single|54|1|2016-11-10|268728|268.728|4.4788|2024-07-16 08:36:53.146831
34FxCHgnPyOFJX59Yy0b3j|2R21vXR83lH98kGeO99Y66|Ayer|single|47|1|2016-10-13|280045|280.045|4.667416666666667|2024-07-16 08:36:53.146831
2GoepafJiz8dA48yjY0dDA|2R21vXR83lH98kGeO99Y66|Ayer|single|16|1|2016-10-13|202171|202.171|3.3695166666666667|2024-07-16 08:36:53.146831
0Q2cSXd4fTtR8qfKEfUnxV|2R21vXR83lH98kGeO99Y66|Amigos|single|36|1|2016-08-15|248732|248.732|4.145533333333334|2024-07-16 08:36:53.146831
3lQtPNnHrHnMifJAwR9lso|2R21vXR83lH98kGeO99Y66|Voltea|single|29|1|2016-08-10|247189|247.189|4.119816666666667|2024-07-16 08:36:53.146831
3TtJyskRxGpUMSBkYZQZAE|2R21vXR83lH98kGeO99Y66|Work|single|29|1|2016-08-09|185480|185.48|3.0913333333333335|2024-07-16 08:36:53.146831
5GsXkuQ46ZFIs8coB29Rbk|2R21vXR83lH98kGeO99Y66|No Love|single|59|1|2016-07-30|208445|208.445|3.474083333333333|2024-07-16 08:36:53.146831
5NPvk1LCRzf8PBbvFFtRXv|2R21vXR83lH98kGeO99Y66|La Bella y La Bestia|single|56|1|2016-07-27|187392|187.392|3.1232|2024-07-16 08:36:53.146831
2qSPOoP30K50C4TFCXWcBR|2R21vXR83lH98kGeO99Y66|Check|single|44|1|2016-07-03|231262|231.262|3.8543666666666665|2024-07-16 08:36:53.146831
5xULbk5afsQ0B7qahqSar4|2R21vXR83lH98kGeO99Y66|Liberace|single|38|1|2016-06-30|255059|255.059|4.250983333333333|2024-07-16 08:36:53.146831
43w0kG30A0HlctbjuW4ryR|2R21vXR83lH98kGeO99Y66|Coronamos|single|48|1|2016-06-25|188333|188.333|3.1388833333333332|2024-07-16 08:36:53.146831
79sTIgVIFx62fufodsOrTj|2R21vXR83lH98kGeO99Y66|Death Before Dishonor|single|30|1|2016-06-23|124830|124.83|2.0805|2024-07-16 08:36:53.146831
4pVJ0s3J6LBHtvKkRm6UQd|2R21vXR83lH98kGeO99Y66|Nunca Sapo|single|44|1|2016-06-07|432901|432.901|7.215016666666667|2024-07-16 08:36:53.146831
0ZtbC1mj9cbSvAnseh1dsn|2R21vXR83lH98kGeO99Y66|Las Cosas No Están Como Antes|single|32|1|2016-05-30|229264|229.264|3.821066666666667|2024-07-16 08:36:53.146831
27m7vrN0DjIv3BKENLAbYL|2R21vXR83lH98kGeO99Y66|Lesbihonest (feat. Jae Coop)|single|30|1|2016-05-15|144222|144.222|2.4037|2024-07-16 08:36:53.146831
4etAz6wxjkMitPxte5c8nI|2R21vXR83lH98kGeO99Y66|Death Before Dishonor (Remix) [feat. Magazeen, Angel Doze & Alexis]|single|23|1|2016-05-15|219600|219.6|3.66|2024-07-16 08:36:53.146831
4E9kOz47LTNbhwZJNHFeGg|2R21vXR83lH98kGeO99Y66|Pronto Volveré|single|45|1|2016-04-30|226533|226.533|3.77555|2024-07-16 08:36:53.146831
1n21lnuXyGlGhz3iZNntpn|2R21vXR83lH98kGeO99Y66|En El Castillo|single|55|1|2016-04-21|231392|231.392|3.856533333333333|2024-07-16 08:36:53.146831
2eoBmq9oSyb28Ic3P2DE05|2R21vXR83lH98kGeO99Y66|Sola|single|51|1|2016-04-17|194690|194.69|3.2448333333333332|2024-07-16 08:36:53.146831
21nyTi4X0Nixtqx34C8RE9|2R21vXR83lH98kGeO99Y66|Jersey (feat. Darell)|single|44|1|2016-04-15|218253|218.253|3.63755|2024-07-16 08:36:53.146831
3H1WwFeT5YxGGubX3VzVjk|2R21vXR83lH98kGeO99Y66|Me Quieren Matar|single|38|1|2016-04-05|195893|195.893|3.264883333333333|2024-07-16 08:36:53.146831
6H88UUk1uD8o7X7pzOBLkE|2R21vXR83lH98kGeO99Y66|Flores Violetas|single|37|1|2016-03-24|223735|223.735|3.7289166666666667|2024-07-16 08:36:53.146831
3y84H5Rqi91JPh1FXCP6tq|2R21vXR83lH98kGeO99Y66|Maliante Hp|single|35|1|2016-03-12|253280|253.28|4.221333333333333|2024-07-16 08:36:53.146831
1vvOGbKeidxIS74bWGE0gz|2R21vXR83lH98kGeO99Y66|Soldado Y Profeta (Remix) [feat. Ozuna, Almighty, Kendo & Ñengo Flow]|single|55|1|2016-01-31|512636|512.636|8.543933333333333|2024-07-16 08:36:53.146831
5Knzdt9gMKhhz8vEfxZE9N|2R21vXR83lH98kGeO99Y66|69 (Remix) [feat. Ozuna]|single|43|1|2015-10-15|258533|258.533|4.308883333333333|2024-07-16 08:36:53.146831
4H4iIrJTXoV01JPJl5R38a|0M2HHtY3OOQzIZxrHkbJLT|Waste Away|single|14|6|2023-12-12|2356850|2356.85|39.280833333333334|2024-07-16 08:36:53.146831
4gJGLHD6lK1vJE89Y7Tidf|0M2HHtY3OOQzIZxrHkbJLT|Dance Music For DJs|single|10|4|2023-11-03|1384386|1384.386|23.0731|2024-07-16 08:36:53.146831
55aHmQQ6fvu9fFVvE6vbV0|0M2HHtY3OOQzIZxrHkbJLT|Trackmania NEO-CUPRA: District 1 // Velocity (Original Game Soundtrack)|single|20|4|2023-01-27|496596|496.596|8.2766|2024-07-16 08:36:53.146831
63C9RxopoJAnguV9P2CQ4J|0M2HHtY3OOQzIZxrHkbJLT|Come Alone|single|4|1|2022-03-30|262545|262.545|4.37575|2024-07-16 08:36:53.146831
7fN83h2Lyn5FpyU4eVcAiq|0M2HHtY3OOQzIZxrHkbJLT|Grift|single|6|1|2021-11-24|283285|283.285|4.721416666666666|2024-07-16 08:36:53.146831
0XlVbAVRohgSTOtoQcCkWp|0M2HHtY3OOQzIZxrHkbJLT|Alicia|single|16|4|2017-03-07|1856699|1856.699|30.944983333333333|2024-07-16 08:36:53.146831
11Jpi2nwR0Aye6pNNo8Pn3|0M2HHtY3OOQzIZxrHkbJLT|Timestamp|single|14|1|2015-08-21|303405|303.405|5.05675|2024-07-16 08:36:53.146831
1txgs3qVIoiqBXs6FNM5WQ|0M2HHtY3OOQzIZxrHkbJLT|Chlorophyll|single|6|1|2014-06-29|309818|309.818|5.163633333333333|2024-07-16 08:36:53.146831
31KKb6U2cRjDPa3lc3A0x3|0M2HHtY3OOQzIZxrHkbJLT|Rubber|single|4|1|2014-03-24|316800|316.8|5.28|2024-07-16 08:36:53.146831
3DiM1jUknWggjf70F5nZJr|0M2HHtY3OOQzIZxrHkbJLT|Quixotic|single|33|1|2013-10-28|345762|345.762|5.7627|2024-07-16 08:36:53.146831
5fOTbqMq64St0yuxPd450v|0M2HHtY3OOQzIZxrHkbJLT|DAY/NIGHT|single|18|3|2013-03-08|835669|835.669|13.927816666666667|2024-07-16 08:36:53.146831
3abxvJVn04QbKlIiL28YTa|0M2HHtY3OOQzIZxrHkbJLT|Particles E.P.|single|40|4|2012-09-01|1501706|1501.706|25.028433333333332|2024-07-16 08:36:53.146831
2uZgEjcV233xNRmvqvQyup|0M2HHtY3OOQzIZxrHkbJLT|MOON E.P.|single|46|4|2011-11-27|1212659|1212.659|20.210983333333335|2024-07-16 08:36:53.146831
5QZR9ybv2sKB6mIPtVCn5l|1MP09zUMR59XDHNun4i351|Patrimonio|single|3|1|2023-12-08|258252|258.252|4.3042|2024-07-16 08:36:53.146831
